t,l,x,y,z,Unnamed: 5
103054,0,-0.97,-0.15,-0.05,
103056,0,-0.97,-0.15,-0.06,
103058,0,-0.97,-0.15,-0.06,
103060,0,-0.97,-0.15,-0.06,
103061,0,-0.97,-0.15,-0.06,
103063,0,-0.97,-0.15,-0.06,
103065,0,-0.97,-0.15,-0.06,
103066,0,-0.96,-0.14,-0.08,
103068,0,-0.96,-0.14,-0.08,
103070,0,-0.96,-0.14,-0.08,
103071,0,-0.96,-0.14,-0.08,
103073,0,-0.96,-0.14,-0.08,
103075,0,-0.96,-0.14,-0.08,
103076,0,-0.97,-0.14,-0.08,
103078,0,-0.97,-0.14,-0.08,
103080,0,-0.97,-0.14,-0.08,
103081,0,-0.97,-0.14,-0.08,
103083,0,-0.97,-0.14,-0.08,
103085,0,-0.97,-0.14,-0.08,
103086,0,-0.97,-0.14,-0.09,
103088,0,-0.97,-0.14,-0.09,
103090,0,-0.97,-0.14,-0.09,
103091,0,-0.97,-0.14,-0.09,
103093,0,-0.97,-0.14,-0.09,
103095,0,-0.97,-0.14,-0.09,
103096,0,-0.97,-0.15,-0.08,
103098,0,-0.97,-0.15,-0.08,
103100,0,-0.97,-0.15,-0.08,
103101,0,-0.97,-0.15,-0.08,
103103,0,-0.97,-0.15,-0.08,
103104,0,-0.97,-0.15,-0.08,
103106,0,-0.97,-0.16,-0.06,
103108,0,-0.97,-0.16,-0.06,
103109,0,-0.97,-0.16,-0.06,
103111,0,-0.97,-0.16,-0.06,
103113,0,-0.97,-0.16,-0.06,
103114,0,-0.97,-0.16,-0.04,
103116,0,-0.98,-0.17,-0.04,
103118,0,-0.98,-0.17,-0.04,
103119,0,-0.98,-0.17,-0.04,
103121,0,-0.98,-0.17,-0.04,
103123,0,-0.98,-0.17,-0.04,
103124,0,-0.98,-0.16,-0.04,
103126,0,-0.96,-0.16,-0.04,
103128,0,-0.96,-0.16,-0.04,
103130,0,-0.96,-0.16,-0.04,
103131,0,-0.96,-0.16,-0.04,
103133,0,-0.96,-0.16,-0.04,
103135,0,-0.97,-0.16,-0.03,
103136,0,-0.97,-0.16,-0.03,
103138,0,-0.97,-0.16,-0.03,
103140,0,-0.97,-0.16,-0.03,
103141,0,-0.97,-0.16,-0.03,
103143,0,-0.97,-0.16,-0.03,
103145,0,-0.97,-0.16,-0.03,
103146,0,-0.97,-0.16,-0.03,
103148,0,-0.97,-0.16,-0.03,
103150,0,-0.97,-0.16,-0.03,
103151,0,-0.97,-0.16,-0.03,
103153,0,-0.97,-0.16,-0.03,
103155,0,-0.96,-0.15,-0.04,
103156,0,-0.96,-0.15,-0.04,
103158,0,-0.96,-0.15,-0.04,
103160,0,-0.96,-0.15,-0.04,
103161,0,-0.96,-0.15,-0.04,
103163,0,-0.96,-0.15,-0.04,
103165,0,-0.96,-0.14,-0.05,
103166,0,-0.96,-0.14,-0.05,
103168,0,-0.96,-0.14,-0.05,
103170,0,-0.96,-0.14,-0.05,
103171,0,-0.96,-0.14,-0.05,
103173,0,-0.96,-0.14,-0.05,
103175,0,-0.97,-0.13,-0.08,
103176,0,-0.97,-0.13,-0.08,
103178,0,-0.97,-0.13,-0.08,
103180,0,-0.97,-0.13,-0.08,
103181,0,-0.97,-0.13,-0.08,
103183,0,-0.97,-0.13,-0.08,
103185,0,-0.97,-0.15,-0.08,
103186,0,-0.97,-0.15,-0.08,
103188,0,-0.97,-0.15,-0.08,
103190,0,-0.97,-0.15,-0.08,
103191,0,-0.97,-0.15,-0.08,
103193,0,-0.97,-0.16,-0.07,
103195,0,-0.97,-0.16,-0.07,
103196,0,-0.97,-0.16,-0.07,
103198,0,-0.97,-0.16,-0.07,
103200,0,-0.97,-0.16,-0.07,
103202,0,-0.97,-0.16,-0.07,
103203,0,-0.97,-0.17,-0.05,
103205,0,-0.97,-0.17,-0.05,
103207,0,-0.97,-0.17,-0.05,
103208,0,-0.97,-0.17,-0.05,
103210,0,-0.97,-0.17,-0.05,
103212,0,-0.97,-0.17,-0.05,
103213,0,-0.97,-0.17,-0.02,
103215,0,-0.97,-0.17,-0.02,
103217,0,-0.97,-0.17,-0.02,
103218,0,-0.97,-0.17,-0.02,
103220,0,-0.97,-0.17,-0.02,
103222,0,-0.97,-0.17,-0.02,
103223,0,-0.97,-0.17,-0.01,
103225,0,-0.97,-0.17,-0.01,
103227,0,-0.97,-0.17,-0.01,
103228,0,-0.97,-0.17,-0.01,
103230,0,-0.97,-0.17,-0.01,
103232,0,-0.97,-0.17,-0.01,
103233,0,-0.97,-0.17,-0.01,
103235,0,-0.97,-0.17,-0.01,
103237,0,-0.97,-0.17,-0.01,
103238,0,-0.97,-0.17,-0.01,
103240,0,-0.97,-0.17,-0.01,
103242,0,-0.97,-0.16,-0.02,
103244,0,-0.97,-0.16,-0.02,
103245,0,-0.97,-0.16,-0.02,
103247,0,-0.97,-0.16,-0.02,
103248,0,-0.97,-0.16,-0.02,
103250,0,-0.97,-0.16,-0.02,
103252,0,-0.96,-0.15,-0.03,
103253,0,-0.96,-0.15,-0.03,
103255,0,-0.96,-0.15,-0.03,
103257,0,-0.96,-0.15,-0.03,
103258,0,-0.96,-0.15,-0.03,
103260,0,-0.96,-0.15,-0.03,
103262,0,-0.96,-0.13,-0.04,
103263,0,-0.96,-0.13,-0.04,
103265,0,-0.96,-0.13,-0.04,
103267,0,-0.96,-0.13,-0.04,
103268,0,-0.96,-0.13,-0.04,
103270,0,-0.96,-0.13,-0.04,
103272,0,-0.96,-0.12,-0.05,
103273,0,-0.96,-0.12,-0.05,
103275,0,-0.96,-0.12,-0.05,
103277,0,-0.96,-0.12,-0.05,
103278,0,-0.96,-0.12,-0.05,
103280,0,-0.96,-0.12,-0.05,
103282,0,-0.95,-0.12,-0.06,
103283,0,-0.95,-0.12,-0.06,
103285,0,-0.95,-0.12,-0.06,
103287,0,-0.95,-0.12,-0.06,
103288,0,-0.95,-0.12,-0.06,
103290,0,-0.95,-0.12,-0.06,
103292,0,-0.97,-0.15,-0.06,
103293,0,-0.97,-0.15,-0.06,
103295,0,-0.97,-0.15,-0.06,
103297,0,-0.97,-0.15,-0.06,
103298,0,-0.97,-0.15,-0.06,
103300,0,-0.97,-0.15,-0.06,
103302,0,-0.98,-0.17,-0.06,
103303,0,-0.98,-0.17,-0.06,
103305,0,-0.98,-0.17,-0.06,
103307,0,-0.98,-0.17,-0.06,
103308,0,-0.98,-0.17,-0.06,
103310,0,-0.96,-0.17,-0.09,
103312,0,-0.96,-0.17,-0.09,
103313,0,-0.96,-0.17,-0.09,
103315,0,-0.96,-0.17,-0.09,
103317,0,-0.96,-0.17,-0.09,
103318,0,-0.96,-0.17,-0.09,
103320,0,-0.97,-0.17,-0.09,
103322,0,-0.97,-0.17,-0.09,
103323,0,-0.97,-0.17,-0.09,
103325,0,-0.97,-0.17,-0.09,
103327,0,-0.97,-0.17,-0.09,
103328,0,-0.97,-0.17,-0.09,
103330,0,-0.97,-0.17,-0.08,
103332,0,-0.97,-0.17,-0.08,
103333,0,-0.97,-0.17,-0.08,
103335,0,-0.97,-0.17,-0.08,
103337,0,-0.97,-0.17,-0.08,
103338,0,-0.97,-0.17,-0.08,
103340,0,-0.96,-0.17,-0.06,
103342,0,-0.96,-0.17,-0.06,
103343,0,-0.96,-0.17,-0.06,
103345,0,-0.96,-0.17,-0.06,
103347,0,-0.96,-0.17,-0.06,
103348,0,-0.96,-0.17,-0.06,
103350,0,-0.97,-0.16,-0.05,
103352,0,-0.97,-0.16,-0.05,
103353,0,-0.97,-0.16,-0.05,
103355,0,-0.97,-0.16,-0.05,
103357,0,-0.97,-0.16,-0.05,
103358,0,-0.97,-0.16,-0.05,
103360,0,-0.96,-0.15,-0.03,
103362,0,-0.96,-0.15,-0.03,
103364,0,-0.96,-0.15,-0.03,
103365,0,-0.96,-0.15,-0.03,
103367,0,-0.96,-0.15,-0.03,
103369,0,-0.96,-0.14,-0.01,
103370,0,-0.97,-0.14,-0.01,
103372,0,-0.97,-0.14,-0.01,
103373,0,-0.97,-0.14,-0.01,
103375,0,-0.97,-0.14,-0.01,
103377,0,-0.97,-0.14,-0.01,
103378,0,-0.97,-0.13,-0.01,
103380,0,-0.96,-0.13,-0.01,
103382,0,-0.96,-0.13,-0.01,
103383,0,-0.96,-0.13,-0.01,
103385,0,-0.96,-0.13,-0.01,
103387,0,-0.96,-0.13,-0.01,
103388,0,-0.96,-0.14,-0.01,
103390,0,-0.96,-0.14,-0.01,
103392,0,-0.96,-0.14,-0.01,
103393,0,-0.96,-0.14,-0.01,
103395,0,-0.96,-0.14,-0.01,
103397,0,-0.96,-0.14,-0.01,
103398,0,-0.96,-0.15,-0.01,
103400,0,-0.96,-0.15,-0.01,
103402,0,-0.96,-0.15,-0.01,
103403,0,-0.96,-0.15,-0.01,
103405,0,-0.96,-0.15,-0.01,
103407,0,-0.96,-0.15,-0.01,
103408,0,-0.97,-0.15,-0.03,
103410,0,-0.97,-0.15,-0.03,
103412,0,-0.97,-0.15,-0.03,
103413,0,-0.97,-0.15,-0.03,
103415,0,-0.97,-0.15,-0.03,
103417,0,-0.97,-0.15,-0.03,
103418,0,-0.96,-0.15,-0.06,
103420,0,-0.96,-0.15,-0.06,
103422,0,-0.96,-0.15,-0.06,
103423,0,-0.96,-0.15,-0.06,
103425,0,-0.96,-0.15,-0.06,
103427,0,-0.96,-0.15,-0.06,
103428,0,-0.97,-0.15,-0.07,
103430,0,-0.97,-0.15,-0.07,
103432,0,-0.97,-0.15,-0.07,
103433,0,-0.97,-0.15,-0.07,
103435,0,-0.97,-0.15,-0.07,
103437,0,-0.97,-0.15,-0.07,
103438,0,-0.98,-0.17,-0.07,
103440,0,-0.98,-0.17,-0.07,
103442,0,-0.98,-0.17,-0.07,
103443,0,-0.98,-0.17,-0.07,
103445,0,-0.98,-0.17,-0.07,
103447,0,-0.98,-0.17,-0.06,
103448,0,-0.97,-0.17,-0.06,
103450,0,-0.97,-0.17,-0.06,
103452,0,-0.97,-0.17,-0.06,
103453,0,-0.97,-0.17,-0.06,
103455,0,-0.97,-0.17,-0.06,
103457,0,-0.97,-0.17,-0.05,
103458,0,-0.97,-0.17,-0.05,
103460,0,-0.97,-0.17,-0.05,
103462,0,-0.97,-0.17,-0.05,
103463,0,-0.97,-0.17,-0.05,
103465,0,-0.97,-0.17,-0.05,
103467,0,-0.96,-0.16,-0.04,
103468,0,-0.96,-0.16,-0.04,
103470,0,-0.96,-0.16,-0.04,
103472,0,-0.96,-0.16,-0.04,
103473,0,-0.96,-0.16,-0.04,
103475,0,-0.96,-0.16,-0.04,
103477,0,-0.96,-0.15,-0.02,
103478,0,-0.96,-0.15,-0.02,
103480,0,-0.96,-0.15,-0.02,
103482,0,-0.96,-0.15,-0.02,
103483,0,-0.96,-0.15,-0.02,
103485,0,-0.96,-0.15,-0.02,
103487,0,-0.96,-0.14,-0.03,
103489,0,-0.96,-0.14,-0.03,
103490,0,-0.96,-0.14,-0.03,
103492,0,-0.96,-0.14,-0.03,
103494,0,-0.96,-0.14,-0.03,
103495,0,-0.96,-0.14,-0.03,
103497,0,-0.96,-0.13,-0.04,
103499,0,-0.96,-0.13,-0.04,
103500,0,-0.96,-0.13,-0.04,
103502,0,-0.96,-0.13,-0.04,
103504,0,-0.96,-0.13,-0.04,
103505,0,-0.96,-0.13,-0.04,
103507,0,-0.96,-0.13,-0.04,
103509,0,-0.96,-0.13,-0.04,
103510,0,-0.96,-0.13,-0.04,
103512,0,-0.96,-0.13,-0.04,
103514,0,-0.96,-0.13,-0.04,
103515,0,-0.96,-0.13,-0.06,
103517,0,-0.96,-0.13,-0.06,
103519,0,-0.96,-0.13,-0.06,
103520,0,-0.96,-0.13,-0.06,
103522,0,-0.96,-0.13,-0.06,
103524,0,-0.96,-0.13,-0.06,
103525,0,-0.96,-0.14,-0.06,
103527,0,-0.96,-0.14,-0.06,
103529,0,-0.96,-0.14,-0.06,
103530,0,-0.96,-0.14,-0.06,
103532,0,-0.96,-0.14,-0.06,
103534,0,-0.96,-0.14,-0.06,
103535,0,-0.96,-0.14,-0.06,
103537,0,-0.96,-0.14,-0.06,
103539,0,-0.96,-0.14,-0.06,
103540,0,-0.96,-0.14,-0.06,
103542,0,-0.96,-0.14,-0.06,
103544,0,-0.96,-0.14,-0.06,
103546,0,-0.97,-0.16,-0.05,
103547,0,-0.97,-0.16,-0.05,
103549,0,-0.97,-0.16,-0.05,
103551,0,-0.97,-0.16,-0.05,
103552,0,-0.97,-0.16,-0.05,
103554,0,-0.97,-0.16,-0.05,
103556,0,-0.97,-0.17,-0.05,
103557,0,-0.97,-0.17,-0.05,
103559,0,-0.97,-0.17,-0.05,
103561,0,-0.97,-0.17,-0.05,
103562,0,-0.97,-0.17,-0.05,
103564,0,-0.97,-0.17,-0.06,
103566,0,-0.97,-0.17,-0.06,
103567,0,-0.97,-0.17,-0.06,
103569,0,-0.97,-0.17,-0.06,
103571,0,-0.97,-0.17,-0.06,
103572,0,-0.97,-0.17,-0.06,
103574,0,-0.97,-0.18,-0.06,
103576,0,-0.97,-0.18,-0.06,
103577,0,-0.97,-0.18,-0.06,
103579,0,-0.97,-0.18,-0.06,
103581,0,-0.97,-0.18,-0.06,
103582,0,-0.97,-0.18,-0.06,
103584,0,-0.97,-0.18,-0.06,
103586,0,-0.97,-0.18,-0.06,
103587,0,-0.97,-0.18,-0.06,
103589,0,-0.97,-0.18,-0.06,
103591,0,-0.97,-0.18,-0.06,
103592,0,-0.97,-0.18,-0.06,
103594,0,-0.97,-0.17,-0.1,
103596,0,-0.97,-0.17,-0.1,
103597,0,-0.97,-0.17,-0.1,
103599,0,-0.97,-0.17,-0.1,
103601,0,-0.97,-0.17,-0.1,
103603,0,-0.97,-0.17,-0.1,
103604,0,-0.97,-0.16,-0.12,
103606,0,-0.97,-0.16,-0.12,
103608,0,-0.97,-0.16,-0.12,
103609,0,-0.97,-0.16,-0.12,
103611,0,-0.97,-0.16,-0.12,
103613,0,-0.97,-0.16,-0.14,
103614,0,-0.97,-0.16,-0.14,
103616,0,-0.97,-0.16,-0.14,
103618,0,-0.97,-0.16,-0.14,
103619,0,-0.97,-0.16,-0.14,
103621,0,-0.97,-0.16,-0.14,
103623,0,-0.96,-0.14,-0.14,
103625,0,-0.96,-0.14,-0.14,
103626,0,-0.96,-0.14,-0.14,
103628,0,-0.96,-0.14,-0.14,
103630,0,-0.96,-0.14,-0.14,
103631,0,-0.96,-0.14,-0.14,
103633,0,-0.96,-0.13,-0.13,
103635,0,-0.96,-0.13,-0.13,
103637,0,-0.96,-0.13,-0.13,
103638,0,-0.96,-0.13,-0.13,
103640,0,-0.96,-0.13,-0.13,
103642,0,-0.96,-0.13,-0.13,
103643,0,-0.96,-0.12,-0.1,
103645,0,-0.96,-0.12,-0.1,
103647,0,-0.96,-0.12,-0.1,
103648,0,-0.96,-0.12,-0.1,
103650,0,-0.96,-0.12,-0.1,
103652,0,-0.96,-0.12,-0.09,
103653,0,-0.96,-0.13,-0.09,
103655,0,-0.96,-0.13,-0.09,
103657,0,-0.96,-0.13,-0.09,
103658,0,-0.96,-0.13,-0.09,
103660,0,-0.96,-0.13,-0.09,
103662,0,-0.96,-0.13,-0.07,
103663,0,-0.96,-0.13,-0.07,
103665,0,-0.96,-0.13,-0.07,
103667,0,-0.96,-0.13,-0.07,
103668,0,-0.96,-0.13,-0.07,
103670,0,-0.96,-0.13,-0.07,
103672,0,-0.96,-0.15,-0.04,
103673,0,-0.96,-0.15,-0.04,
103675,0,-0.96,-0.15,-0.04,
103677,0,-0.96,-0.15,-0.04,
103679,0,-0.96,-0.15,-0.04,
103680,0,-0.96,-0.15,-0.04,
103682,0,-0.97,-0.16,-0.03,
103684,0,-0.97,-0.16,-0.03,
103685,0,-0.97,-0.16,-0.03,
103687,0,-0.97,-0.16,-0.03,
103689,0,-0.97,-0.16,-0.03,
103690,0,-0.97,-0.16,-0.03,
103692,0,-0.97,-0.16,-0.03,
103694,0,-0.97,-0.16,-0.03,
103695,0,-0.97,-0.16,-0.03,
103697,0,-0.97,-0.16,-0.03,
103699,0,-0.97,-0.16,-0.03,
103700,0,-0.97,-0.16,-0.03,
103702,0,-0.97,-0.15,-0.03,
103704,0,-0.97,-0.15,-0.03,
103705,0,-0.97,-0.15,-0.03,
103707,0,-0.97,-0.15,-0.03,
103709,0,-0.97,-0.15,-0.03,
103710,0,-0.97,-0.15,-0.05,
103712,0,-0.97,-0.15,-0.05,
103714,0,-0.97,-0.15,-0.05,
103715,0,-0.97,-0.15,-0.05,
103717,0,-0.97,-0.15,-0.05,
103719,0,-0.97,-0.15,-0.05,
103720,0,-0.97,-0.14,-0.06,
103722,0,-0.97,-0.14,-0.06,
103724,0,-0.97,-0.14,-0.06,
103725,0,-0.97,-0.14,-0.06,
103727,0,-0.97,-0.14,-0.06,
103729,0,-0.97,-0.14,-0.06,
103730,0,-0.96,-0.15,-0.08,
103732,0,-0.96,-0.15,-0.08,
103734,0,-0.96,-0.15,-0.08,
103735,0,-0.96,-0.15,-0.08,
103737,0,-0.96,-0.15,-0.08,
103739,0,-0.96,-0.15,-0.08,
103740,0,-0.97,-0.15,-0.08,
103742,0,-0.97,-0.15,-0.08,
103744,0,-0.97,-0.15,-0.08,
103745,0,-0.97,-0.15,-0.08,
103747,0,-0.97,-0.15,-0.08,
103749,0,-0.97,-0.15,-0.08,
103750,0,-0.97,-0.15,-0.09,
103752,0,-0.97,-0.15,-0.09,
103754,0,-0.97,-0.15,-0.09,
103755,0,-0.97,-0.15,-0.09,
103757,0,-0.97,-0.15,-0.09,
103759,0,-0.97,-0.15,-0.09,
103760,0,-0.97,-0.15,-0.07,
103762,0,-0.97,-0.15,-0.07,
103764,0,-0.97,-0.15,-0.07,
103765,0,-0.97,-0.15,-0.07,
103767,0,-0.97,-0.15,-0.07,
103769,0,-0.97,-0.15,-0.07,
103770,0,-0.97,-0.16,-0.06,
103772,0,-0.97,-0.16,-0.06,
103774,0,-0.97,-0.16,-0.06,
103775,0,-0.97,-0.16,-0.06,
103777,0,-0.97,-0.16,-0.06,
103779,0,-0.97,-0.16,-0.06,
103780,0,-0.97,-0.16,-0.06,
103782,0,-0.97,-0.16,-0.06,
103784,0,-0.97,-0.16,-0.06,
103785,0,-0.97,-0.16,-0.06,
103787,0,-0.97,-0.16,-0.06,
103789,0,-0.97,-0.16,-0.05,
103790,0,-0.97,-0.16,-0.05,
103792,0,-0.97,-0.16,-0.05,
103794,0,-0.97,-0.16,-0.05,
103795,0,-0.97,-0.16,-0.05,
103797,0,-0.97,-0.16,-0.05,
103799,0,-0.97,-0.15,-0.04,
103800,0,-0.97,-0.15,-0.04,
103802,0,-0.97,-0.15,-0.04,
103804,0,-0.97,-0.15,-0.04,
103805,0,-0.97,-0.15,-0.04,
103807,0,-0.97,-0.15,-0.04,
103809,0,-0.96,-0.14,-0.04,
103810,0,-0.96,-0.14,-0.04,
103812,0,-0.96,-0.14,-0.04,
103814,0,-0.96,-0.14,-0.04,
103815,0,-0.96,-0.14,-0.04,
103817,0,-0.96,-0.14,-0.04,
103819,0,-0.96,-0.13,-0.04,
103820,0,-0.96,-0.13,-0.04,
103822,0,-0.96,-0.13,-0.04,
103824,0,-0.96,-0.13,-0.04,
103825,0,-0.96,-0.13,-0.04,
103827,0,-0.96,-0.13,-0.04,
103829,0,-0.97,-0.13,-0.04,
103830,0,-0.97,-0.13,-0.04,
103832,0,-0.97,-0.13,-0.04,
103833,0,-0.97,-0.13,-0.04,
103835,0,-0.97,-0.13,-0.04,
103837,0,-0.97,-0.13,-0.04,
103838,0,-0.97,-0.14,-0.06,
103840,0,-0.97,-0.14,-0.06,
103842,0,-0.97,-0.14,-0.06,
103843,0,-0.97,-0.14,-0.06,
103845,0,-0.97,-0.14,-0.06,
103847,0,-0.97,-0.14,-0.06,
103848,0,-0.97,-0.16,-0.06,
103850,0,-0.97,-0.16,-0.06,
103852,0,-0.97,-0.16,-0.06,
103853,0,-0.97,-0.16,-0.06,
103855,0,-0.97,-0.16,-0.06,
103857,0,-0.97,-0.16,-0.06,
103859,0,-0.97,-0.16,-0.07,
103860,0,-0.97,-0.16,-0.07,
103862,0,-0.97,-0.16,-0.07,
103864,0,-0.97,-0.16,-0.07,
103865,0,-0.97,-0.16,-0.07,
103867,0,-0.97,-0.15,-0.08,
103869,0,-0.97,-0.15,-0.08,
103870,0,-0.97,-0.15,-0.08,
103872,0,-0.97,-0.15,-0.08,
103874,0,-0.97,-0.15,-0.08,
103875,0,-0.97,-0.15,-0.08,
103877,0,-0.97,-0.15,-0.07,
103879,0,-0.97,-0.15,-0.07,
103880,0,-0.97,-0.15,-0.07,
103882,0,-0.97,-0.15,-0.07,
103884,0,-0.97,-0.15,-0.07,
103885,0,-0.97,-0.15,-0.07,
103887,0,-0.97,-0.15,-0.07,
103889,0,-0.97,-0.15,-0.07,
103890,0,-0.97,-0.15,-0.07,
103892,0,-0.97,-0.15,-0.07,
103894,0,-0.97,-0.15,-0.07,
103895,0,-0.97,-0.15,-0.07,
103897,0,-0.97,-0.15,-0.08,
103899,0,-0.97,-0.15,-0.08,
103900,0,-0.97,-0.15,-0.08,
103902,0,-0.97,-0.15,-0.08,
103904,0,-0.97,-0.15,-0.08,
103905,0,-0.97,-0.15,-0.08,
103907,0,-0.97,-0.15,-0.07,
103909,0,-0.97,-0.15,-0.07,
103910,0,-0.97,-0.15,-0.07,
103912,0,-0.97,-0.15,-0.07,
103914,0,-0.97,-0.15,-0.07,
103915,0,-0.97,-0.15,-0.07,
103917,0,-0.97,-0.15,-0.06,
103919,0,-0.97,-0.15,-0.06,
103920,0,-0.97,-0.15,-0.06,
103922,0,-0.97,-0.15,-0.06,
103924,0,-0.97,-0.15,-0.06,
103925,0,-0.97,-0.15,-0.03,
103927,0,-0.97,-0.15,-0.03,
103929,0,-0.97,-0.15,-0.03,
103930,0,-0.97,-0.15,-0.03,
103932,0,-0.97,-0.15,-0.03,
103934,0,-0.97,-0.15,-0.03,
103935,0,-0.97,-0.14,-0.02,
103937,0,-0.97,-0.14,-0.02,
103939,0,-0.97,-0.14,-0.02,
103940,0,-0.97,-0.14,-0.02,
103942,0,-0.97,-0.14,-0.02,
103944,0,-0.97,-0.14,-0.02,
103945,0,-0.96,-0.14,-0.02,
103947,0,-0.96,-0.14,-0.02,
103949,0,-0.96,-0.14,-0.02,
103950,0,-0.96,-0.14,-0.02,
103952,0,-0.96,-0.14,-0.02,
103954,0,-0.96,-0.14,-0.02,
103955,0,-0.96,-0.13,-0.02,
103957,0,-0.96,-0.13,-0.02,
103959,0,-0.96,-0.13,-0.02,
103960,0,-0.96,-0.13,-0.02,
103962,0,-0.96,-0.13,-0.02,
103964,0,-0.96,-0.13,-0.02,
103965,0,-0.97,-0.14,-0.01,
103967,0,-0.97,-0.14,-0.01,
103969,0,-0.97,-0.14,-0.01,
103970,0,-0.97,-0.14,-0.01,
103972,0,-0.97,-0.14,-0.01,
103974,0,-0.97,-0.14,-0.01,
103975,0,-0.96,-0.13,-0.02,
103977,0,-0.96,-0.13,-0.02,
103979,0,-0.96,-0.13,-0.02,
103980,0,-0.96,-0.13,-0.02,
103982,0,-0.96,-0.13,-0.02,
103984,0,-0.96,-0.13,-0.02,
103985,0,-0.97,-0.13,-0.03,
103987,0,-0.97,-0.13,-0.03,
103989,0,-0.97,-0.13,-0.03,
103990,0,-0.97,-0.13,-0.03,
103992,0,-0.97,-0.13,-0.03,
103994,0,-0.97,-0.14,-0.04,
103995,0,-0.97,-0.14,-0.04,
103997,0,-0.97,-0.14,-0.04,
103999,0,-0.97,-0.14,-0.04,
104000,0,-0.97,-0.14,-0.04,
104002,0,-0.97,-0.14,-0.04,
104004,0,-0.97,-0.14,-0.06,
104005,0,-0.97,-0.14,-0.06,
104007,0,-0.97,-0.14,-0.06,
104009,0,-0.97,-0.14,-0.06,
104010,0,-0.97,-0.14,-0.06,
104012,0,-0.97,-0.14,-0.06,
104014,0,-0.97,-0.15,-0.06,
104015,0,-0.97,-0.15,-0.06,
104017,0,-0.97,-0.15,-0.06,
104019,0,-0.97,-0.15,-0.06,
104020,0,-0.97,-0.15,-0.06,
104022,0,-0.97,-0.15,-0.06,
104024,0,-0.98,-0.15,-0.07,
104025,0,-0.98,-0.15,-0.07,
104027,0,-0.98,-0.15,-0.07,
104029,0,-0.98,-0.15,-0.07,
104030,0,-0.98,-0.15,-0.07,
104032,0,-0.98,-0.15,-0.07,
104034,0,-0.97,-0.15,-0.06,
104036,0,-0.97,-0.15,-0.06,
104037,0,-0.97,-0.15,-0.06,
104039,0,-0.97,-0.15,-0.06,
104041,0,-0.97,-0.15,-0.06,
104042,0,-0.97,-0.15,-0.06,
104044,0,-0.97,-0.14,-0.07,
104046,0,-0.97,-0.14,-0.07,
104047,0,-0.97,-0.14,-0.07,
104049,0,-0.97,-0.14,-0.07,
104051,0,-0.97,-0.14,-0.07,
104052,0,-0.97,-0.14,-0.06,
104054,0,-0.97,-0.13,-0.06,
104056,0,-0.97,-0.13,-0.06,
104057,0,-0.97,-0.13,-0.06,
104059,0,-0.97,-0.13,-0.06,
104061,0,-0.97,-0.13,-0.06,
104062,0,-0.97,-0.12,-0.05,
104064,0,-0.97,-0.12,-0.05,
104066,0,-0.97,-0.12,-0.05,
104067,0,-0.97,-0.12,-0.05,
104069,0,-0.97,-0.12,-0.05,
104071,0,-0.97,-0.12,-0.05,
104072,0,-0.96,-0.11,-0.04,
104074,0,-0.96,-0.11,-0.04,
104076,0,-0.96,-0.11,-0.04,
104077,0,-0.96,-0.11,-0.04,
104079,0,-0.96,-0.11,-0.04,
104081,0,-0.96,-0.11,-0.04,
104082,0,-0.97,-0.1,-0.02,
104084,0,-0.97,-0.1,-0.02,
104086,0,-0.97,-0.1,-0.02,
104087,0,-0.97,-0.1,-0.02,
104089,0,-0.97,-0.1,-0.02,
104091,0,-0.97,-0.1,-0.02,
104092,0,-0.96,-0.11,-0.01,
104094,0,-0.96,-0.11,-0.01,
104096,0,-0.96,-0.11,-0.01,
104097,0,-0.96,-0.11,-0.01,
104099,0,-0.96,-0.11,-0.01,
104101,0,-0.96,-0.11,-0.01,
104102,0,-0.97,-0.12,-0.01,
104104,0,-0.97,-0.12,-0.01,
104106,0,-0.97,-0.12,-0.01,
104107,0,-0.97,-0.12,-0.01,
104109,0,-0.97,-0.12,-0.01,
104111,0,-0.97,-0.12,-0.01,
104112,0,-0.97,-0.13,-0.02,
104114,0,-0.97,-0.13,-0.02,
104115,0,-0.97,-0.13,-0.02,
104117,0,-0.97,-0.13,-0.02,
104119,0,-0.97,-0.13,-0.02,
104120,0,-0.97,-0.13,-0.02,
104122,0,-0.97,-0.15,-0.02,
104124,0,-0.97,-0.15,-0.02,
104125,0,-0.97,-0.15,-0.02,
104127,0,-0.97,-0.15,-0.02,
104129,0,-0.97,-0.15,-0.02,
104130,0,-0.97,-0.15,-0.04,
104132,0,-0.98,-0.14,-0.04,
104134,0,-0.98,-0.14,-0.04,
104135,0,-0.98,-0.14,-0.04,
104137,0,-0.98,-0.14,-0.04,
104139,0,-0.98,-0.14,-0.04,
104140,0,-0.97,-0.14,-0.05,
104142,0,-0.97,-0.14,-0.05,
104144,0,-0.97,-0.14,-0.05,
104146,0,-0.97,-0.14,-0.05,
104147,0,-0.97,-0.14,-0.05,
104149,0,-0.97,-0.14,-0.05,
104151,0,-0.97,-0.13,-0.06,
104152,0,-0.97,-0.13,-0.06,
104154,0,-0.97,-0.13,-0.06,
104156,0,-0.97,-0.13,-0.06,
104157,0,-0.97,-0.13,-0.06,
104159,0,-0.97,-0.13,-0.06,
104161,0,-0.97,-0.13,-0.06,
104162,0,-0.97,-0.13,-0.06,
104164,0,-0.97,-0.13,-0.06,
