t,l,x,y,z,
2877922,0,-0.95,-0.19,0.13,
2877924,0,-0.95,-0.19,0.13,
2877925,0,-0.95,-0.19,0.13,
2877927,0,-0.95,-0.19,0.13,
2877929,0,-0.95,-0.19,0.13,
2877930,0,-0.96,-0.19,0.13,
2877932,0,-0.96,-0.19,0.13,
2877934,0,-0.96,-0.19,0.13,
2877935,0,-0.96,-0.19,0.13,
2877937,0,-0.96,-0.19,0.13,
2877939,0,-0.96,-0.19,0.13,
2877940,0,-0.95,-0.19,0.13,
2877942,0,-0.95,-0.19,0.13,
2877944,0,-0.95,-0.19,0.13,
2877945,0,-0.95,-0.19,0.13,
2877947,0,-0.95,-0.19,0.13,
2877949,0,-0.95,-0.17,0.13,
2877950,0,-0.95,-0.17,0.13,
2877952,0,-0.95,-0.17,0.13,
2877954,0,-0.95,-0.17,0.13,
2877955,0,-0.95,-0.17,0.13,
2877957,0,-0.95,-0.17,0.13,
2877959,0,-0.95,-0.17,0.15,
2877960,0,-0.95,-0.17,0.15,
2877962,0,-0.95,-0.17,0.15,
2877964,0,-0.95,-0.17,0.15,
2877965,0,-0.95,-0.17,0.15,
2877967,0,-0.95,-0.17,0.15,
2877969,0,-0.95,-0.17,0.15,
2877970,0,-0.95,-0.17,0.15,
2877972,0,-0.95,-0.17,0.15,
2877974,0,-0.95,-0.17,0.15,
2877975,0,-0.95,-0.17,0.15,
2877977,0,-0.95,-0.17,0.15,
2877979,0,-0.94,-0.18,0.15,
2877980,0,-0.94,-0.18,0.15,
2877982,0,-0.94,-0.18,0.15,
2877984,0,-0.94,-0.18,0.15,
2877985,0,-0.94,-0.18,0.15,
2877987,0,-0.94,-0.18,0.15,
2877989,0,-0.95,-0.19,0.15,
2877990,0,-0.95,-0.19,0.15,
2877992,0,-0.95,-0.19,0.15,
2877994,0,-0.95,-0.19,0.15,
2877995,0,-0.95,-0.19,0.15,
2877997,0,-0.95,-0.19,0.15,
2877999,0,-0.95,-0.19,0.14,
2878001,0,-0.95,-0.19,0.14,
2878002,0,-0.95,-0.19,0.14,
2878004,0,-0.95,-0.19,0.14,
2878006,0,-0.95,-0.19,0.14,
2878007,0,-0.95,-0.19,0.13,
2878009,0,-0.95,-0.19,0.13,
2878011,0,-0.95,-0.19,0.13,
2878012,0,-0.95,-0.19,0.13,
2878014,0,-0.95,-0.19,0.13,
2878016,0,-0.95,-0.19,0.13,
2878017,0,-0.96,-0.19,0.13,
2878019,0,-0.96,-0.19,0.13,
2878021,0,-0.96,-0.19,0.13,
2878022,0,-0.96,-0.19,0.13,
2878024,1,-0.96,-0.19,0.13,
2878025,1,-0.96,-0.19,0.13,
2878027,1,-0.95,-0.18,0.13,
2878029,1,-0.95,-0.18,0.13,
2878030,1,-0.95,-0.18,0.13,
2878032,1,-0.95,-0.18,0.13,
2878034,1,-0.95,-0.18,0.13,
2878035,1,-0.95,-0.18,0.13,
2878037,1,-0.95,-0.18,0.13,
2878039,1,-0.95,-0.18,0.13,
2878040,1,-0.95,-0.18,0.13,
2878042,1,-0.95,-0.18,0.13,
2878044,1,-0.95,-0.18,0.13,
2878045,1,-0.95,-0.18,0.13,
2878047,1,-0.95,-0.18,0.14,
2878049,1,-0.95,-0.18,0.14,
2878050,1,-0.95,-0.18,0.14,
2878052,1,-0.95,-0.18,0.14,
2878054,1,-0.95,-0.18,0.14,
2878055,1,-0.95,-0.18,0.14,
2878057,1,-0.95,-0.17,0.15,
2878059,1,-0.95,-0.17,0.15,
2878060,1,-0.95,-0.17,0.15,
2878062,1,-0.95,-0.17,0.15,
2878064,1,-0.95,-0.17,0.15,
2878065,1,-0.95,-0.17,0.15,
2878067,1,-0.95,-0.18,0.15,
2878069,1,-0.95,-0.18,0.15,
2878070,1,-0.95,-0.18,0.15,
2878072,1,-0.95,-0.18,0.15,
2878074,1,-0.95,-0.18,0.15,
2878075,1,-0.95,-0.18,0.15,
2878077,1,-0.95,-0.18,0.15,
2878079,1,-0.95,-0.18,0.15,
2878080,1,-0.95,-0.18,0.15,
2878082,1,-0.95,-0.18,0.15,
2878084,1,-0.95,-0.18,0.15,
2878085,1,-0.95,-0.18,0.14,
2878087,1,-0.95,-0.18,0.14,
2878089,1,-0.95,-0.18,0.14,
2878090,1,-0.95,-0.18,0.14,
2878092,1,-0.95,-0.18,0.14,
2878094,1,-0.95,-0.18,0.14,
2878095,1,-0.95,-0.19,0.13,
2878097,1,-0.95,-0.19,0.13,
2878099,1,-0.95,-0.19,0.13,
2878100,1,-0.95,-0.19,0.13,
2878102,1,-0.95,-0.19,0.13,
2878104,1,-0.95,-0.19,0.13,
2878105,1,-0.96,-0.19,0.13,
2878107,1,-0.96,-0.19,0.13,
2878109,1,-0.96,-0.19,0.13,
2878110,1,-0.96,-0.19,0.13,
2878112,1,-0.96,-0.19,0.13,
2878114,1,-0.96,-0.19,0.13,
2878116,1,-0.95,-0.18,0.13,
2878117,1,-0.95,-0.18,0.13,
2878119,1,-0.95,-0.18,0.13,
2878120,1,-0.95,-0.18,0.13,
2878122,1,-0.95,-0.18,0.13,
2878124,1,-0.95,-0.18,0.13,
2878125,1,-0.95,-0.18,0.13,
2878127,1,-0.95,-0.18,0.13,
2878129,1,-0.95,-0.18,0.13,
2878130,1,-0.95,-0.18,0.13,
2878132,1,-0.95,-0.18,0.13,
2878134,1,-0.95,-0.18,0.13,
2878135,1,-0.95,-0.17,0.14,
2878137,1,-0.95,-0.17,0.14,
2878139,1,-0.95,-0.17,0.14,
2878140,1,-0.95,-0.17,0.14,
2878142,1,-0.95,-0.17,0.14,
2878144,1,-0.95,-0.17,0.15,
2878145,1,-0.96,-0.17,0.15,
2878147,1,-0.96,-0.17,0.15,
2878149,1,-0.96,-0.17,0.15,
2878150,1,-0.96,-0.17,0.15,
2878152,1,-0.96,-0.17,0.15,
2878154,1,-0.95,-0.17,0.16,
2878155,1,-0.95,-0.17,0.16,
2878157,1,-0.95,-0.17,0.16,
2878159,1,-0.95,-0.17,0.16,
2878160,1,-0.95,-0.17,0.16,
2878162,1,-0.95,-0.17,0.16,
2878164,1,-0.95,-0.18,0.15,
2878165,1,-0.95,-0.18,0.15,
2878167,1,-0.95,-0.18,0.15,
2878169,1,-0.95,-0.18,0.15,
2878170,1,-0.95,-0.18,0.15,
2878172,1,-0.95,-0.18,0.15,
2878174,1,-0.95,-0.18,0.14,
2878175,1,-0.95,-0.18,0.14,
2878177,1,-0.95,-0.18,0.14,
2878179,1,-0.95,-0.18,0.14,
2878180,1,-0.95,-0.18,0.14,
2878182,1,-0.95,-0.18,0.14,
2878184,1,-0.96,-0.18,0.13,
2878185,1,-0.96,-0.18,0.13,
2878187,1,-0.96,-0.18,0.13,
2878189,1,-0.96,-0.18,0.13,
2878190,1,-0.96,-0.18,0.13,
2878192,1,-0.96,-0.18,0.13,
2878194,1,-0.96,-0.18,0.12,
2878196,1,-0.96,-0.18,0.12,
2878197,1,-0.96,-0.18,0.12,
2878199,1,-0.96,-0.18,0.12,
2878200,1,-0.96,-0.18,0.12,
2878202,1,-0.96,-0.18,0.12,
2878204,1,-0.96,-0.18,0.12,
2878205,1,-0.96,-0.18,0.12,
2878207,1,-0.96,-0.18,0.12,
2878209,1,-0.96,-0.18,0.12,
2878211,1,-0.96,-0.18,0.12,
2878212,1,-0.96,-0.18,0.13,
2878214,1,-0.95,-0.18,0.13,
2878216,1,-0.95,-0.18,0.13,
2878217,1,-0.95,-0.18,0.13,
2878219,1,-0.95,-0.18,0.13,
2878221,1,-0.95,-0.18,0.13,
2878222,1,-0.95,-0.18,0.14,
2878224,1,-0.95,-0.18,0.14,
2878226,1,-0.95,-0.18,0.14,
2878227,1,-0.95,-0.18,0.14,
2878229,1,-0.95,-0.18,0.14,
2878231,1,-0.95,-0.18,0.14,
2878232,1,-0.95,-0.17,0.15,
2878234,1,-0.95,-0.17,0.15,
2878236,1,-0.95,-0.17,0.15,
2878237,1,-0.95,-0.17,0.15,
2878239,1,-0.95,-0.17,0.15,
2878241,1,-0.95,-0.17,0.15,
2878242,1,-0.95,-0.17,0.16,
2878244,1,-0.95,-0.17,0.16,
2878246,1,-0.95,-0.17,0.16,
2878247,1,-0.95,-0.17,0.16,
2878249,1,-0.95,-0.17,0.16,
2878251,1,-0.95,-0.17,0.16,
2878252,1,-0.95,-0.16,0.15,
2878254,1,-0.95,-0.16,0.15,
2878256,1,-0.95,-0.16,0.15,
2878258,1,-0.95,-0.16,0.15,
2878259,1,-0.95,-0.16,0.15,
2878261,1,-0.95,-0.16,0.15,
2878262,1,-0.95,-0.16,0.14,
2878264,1,-0.95,-0.16,0.14,
2878266,1,-0.95,-0.16,0.14,
2878267,1,-0.95,-0.16,0.14,
2878269,1,-0.95,-0.16,0.14,
2878271,1,-0.95,-0.16,0.14,
2878272,1,-0.95,-0.15,0.14,
2878274,1,-0.95,-0.15,0.14,
2878276,1,-0.95,-0.15,0.14,
2878278,1,-0.95,-0.15,0.14,
2878279,1,-0.95,-0.15,0.14,
2878281,1,-0.94,-0.16,0.13,
2878283,1,-0.94,-0.16,0.13,
2878284,1,-0.94,-0.16,0.13,
2878286,1,-0.94,-0.16,0.13,
2878288,1,-0.94,-0.16,0.13,
2878289,1,-0.94,-0.16,0.13,
2878291,1,-0.94,-0.16,0.14,
2878293,1,-0.94,-0.16,0.14,
2878294,1,-0.94,-0.16,0.14,
2878296,1,-0.94,-0.16,0.14,
2878298,1,-0.94,-0.16,0.14,
2878299,1,-0.94,-0.16,0.14,
2878301,1,-0.95,-0.17,0.13,
2878303,1,-0.95,-0.17,0.13,
2878304,1,-0.95,-0.17,0.13,
2878306,1,-0.95,-0.17,0.13,
2878308,1,-0.95,-0.17,0.13,
2878309,1,-0.95,-0.17,0.13,
2878311,1,-0.95,-0.2,0.13,
2878313,1,-0.95,-0.2,0.13,
2878314,1,-0.95,-0.2,0.13,
2878316,1,-0.95,-0.2,0.13,
2878318,1,-0.95,-0.2,0.13,
2878319,1,-0.95,-0.2,0.13,
2878321,1,-0.95,-0.26,0.15,
2878322,1,-0.95,-0.26,0.15,
2878324,1,-0.95,-0.26,0.15,
2878326,1,-0.95,-0.26,0.15,
2878327,1,-0.95,-0.26,0.15,
2878329,1,-0.95,-0.26,0.15,
2878331,1,-0.97,-0.37,0.2,
2878332,1,-0.97,-0.37,0.2,
2878334,1,-0.97,-0.37,0.2,
2878336,1,-0.97,-0.37,0.2,
2878337,1,-0.97,-0.37,0.2,
2878339,1,-0.97,-0.62,0.27,
2878341,1,-0.91,-0.53,0.27,
2878342,1,-0.91,-0.53,0.27,
2878344,1,-0.91,-0.53,0.27,
2878346,1,-0.91,-0.53,0.27,
2878347,1,-0.91,-0.53,0.27,
2878349,1,-1,-0.64,0.35,
2878351,1,-1,-0.64,0.35,
2878352,1,-1,-0.64,0.35,
2878354,1,-1,-0.64,0.35,
2878356,1,-1,-0.64,0.35,
2878357,1,-1,-0.64,0.35,
2878359,1,-1.08,-0.78,0.42,
2878361,1,-1.08,-0.78,0.42,
2878362,1,-1.08,-0.78,0.42,
2878364,1,-1.08,-0.78,0.42,
2878366,1,-1.08,-0.78,0.42,
2878367,1,-1.08,-0.78,0.42,
2878369,1,0.18,-1.21,0.19,
2878371,1,0.18,-1.21,0.19,
2878372,1,0.18,-1.21,0.19,
2878374,1,0.18,-1.21,0.19,
2878376,1,0.18,-1.21,0.19,
2878377,1,0.18,-1.21,0.19,
2878379,1,-0.25,-1.41,0.07,
2878381,1,-0.25,-1.41,0.07,
2878382,1,-0.25,-1.41,0.07,
2878384,1,-0.25,-1.41,0.07,
2878386,1,-0.25,-1.41,0.07,
2878387,1,-0.25,-1.41,0.07,
2878389,1,-1.02,-1.84,0.02,
2878391,1,-1.02,-1.84,0.02,
2878392,1,-1.02,-1.84,0.02,
2878394,1,-1.02,-1.84,0.02,
2878396,1,-1.02,-1.84,0.02,
2878397,1,-1.02,-1.84,0.02,
2878399,1,-0.9,-1.99,-0.22,
2878401,1,-0.9,-1.99,-0.22,
2878402,1,-0.9,-1.99,-0.22,
2878404,1,-0.9,-1.99,-0.22,
2878406,1,-0.9,-1.99,-0.22,
2878407,1,-0.9,-1.99,-0.24,
2878409,1,-0.67,-2.11,-0.24,
2878411,1,-0.67,-2.11,-0.24,
2878413,1,-0.67,-2.11,-0.24,
2878414,1,-0.67,-2.11,-0.24,
2878416,1,-0.67,-2.11,-0.24,
2878418,1,-0.87,-2.2,-0.03,
2878419,1,-0.87,-2.2,-0.03,
2878421,1,-0.87,-2.2,-0.03,
2878423,1,-0.87,-2.2,-0.03,
2878424,1,-0.87,-2.2,-0.03,
2878426,1,-0.87,-2.2,-0.03,
2878428,1,-0.83,-2.14,0.05,
2878429,1,-0.83,-2.14,0.05,
2878431,1,-0.83,-2.14,0.05,
2878433,1,-0.83,-2.14,0.05,
2878434,1,-0.83,-2.14,0.05,
2878436,1,-0.83,-2.14,0.05,
2878437,1,-0.59,-1.88,0.07,
2878439,1,-0.59,-1.88,0.07,
2878441,1,-0.59,-1.88,0.07,
2878442,1,-0.59,-1.88,0.07,
2878444,1,-0.59,-1.88,0.07,
2878446,1,-0.59,-1.88,0.07,
2878447,1,-0.35,-1.59,0.12,
2878449,1,-0.35,-1.59,0.12,
2878451,1,-0.35,-1.59,0.12,
2878452,1,-0.35,-1.59,0.12,
2878454,1,-0.35,-1.59,0.12,
2878456,1,-0.35,-1.59,0.12,
2878457,1,-0.16,-1.22,0.16,
2878459,1,-0.16,-1.22,0.16,
2878461,1,-0.16,-1.22,0.16,
2878462,1,-0.16,-1.22,0.16,
2878464,1,-0.16,-1.22,0.16,
2878466,1,-0.16,-1.22,0.16,
2878467,1,-0.05,-0.82,0.21,
2878469,1,-0.05,-0.82,0.21,
2878471,1,-0.05,-0.82,0.21,
2878472,1,-0.05,-0.82,0.21,
2878474,1,-0.05,-0.82,0.21,
2878476,1,-0.05,-0.82,0.22,
2878477,1,-0.02,-0.41,0.22,
2878479,1,-0.02,-0.41,0.22,
2878481,1,-0.02,-0.41,0.22,
2878482,1,-0.02,-0.41,0.22,
2878484,1,-0.02,-0.41,0.22,
2878486,1,-0.02,-0.1,0.27,
2878487,1,-0.2,-0.1,0.27,
2878489,1,-0.2,-0.1,0.27,
2878491,1,-0.2,-0.1,0.27,
2878493,1,-0.2,-0.1,0.27,
2878494,1,-0.2,-0.1,0.27,
2878496,1,-0.5,0.16,0.36,
2878498,1,-0.5,0.16,0.36,
2878499,1,-0.5,0.16,0.36,
2878501,1,-0.5,0.16,0.36,
2878503,1,-0.5,0.16,0.36,
2878504,1,-0.5,0.16,0.36,
2878506,1,-0.8,0.38,0.41,
2878508,1,-0.8,0.38,0.41,
2878509,1,-0.8,0.38,0.41,
2878511,1,-0.8,0.38,0.41,
2878513,1,-0.8,0.38,0.41,
2878514,1,-0.8,0.38,0.41,
2878516,1,-1.07,0.5,0.38,
2878518,1,-1.07,0.5,0.38,
2878519,1,-1.07,0.5,0.38,
2878521,1,-1.07,0.5,0.38,
2878523,1,-1.07,0.5,0.38,
2878524,1,-1.07,0.5,0.38,
2878526,1,-1.55,0.54,0.35,
2878528,1,-1.55,0.54,0.35,
2878529,1,-1.55,0.54,0.35,
2878531,1,-1.55,0.54,0.35,
2878532,1,-1.55,0.54,0.35,
2878534,1,-1.55,0.54,0.35,
2878536,1,-2.98,0.11,0.31,
2878538,1,-2.98,0.11,0.31,
2878539,1,-2.98,0.11,0.31,
2878541,1,-2.98,0.11,0.31,
2878543,1,-2.98,0.11,0.31,
2878544,1,-2.98,0.11,0.23,
2878546,1,-2.2,0.59,0.23,
2878548,1,-2.2,0.59,0.23,
2878549,1,-2.2,0.59,0.23,
2878551,1,-2.2,0.59,0.23,
2878552,1,-2.2,0.59,0.23,
2878554,1,-2.2,0.83,0.06,
2878556,1,-1.04,0.83,0.06,
2878557,1,-1.04,0.83,0.06,
2878559,1,-1.04,0.83,0.06,
2878561,1,-1.04,0.83,0.06,
2878562,1,-1.04,0.83,0.06,
2878564,1,-0.65,0.7,-0.05,
2878566,1,-0.65,0.7,-0.05,
2878567,1,-0.65,0.7,-0.05,
2878569,1,-0.65,0.7,-0.05,
2878571,1,-0.65,0.7,-0.05,
2878572,1,-0.65,0.7,-0.05,
2878574,1,-0.46,0.7,-0.17,
2878576,1,-0.46,0.7,-0.17,
2878577,1,-0.46,0.7,-0.17,
2878579,1,-0.46,0.7,-0.17,
2878581,1,-0.46,0.7,-0.17,
2878583,1,-0.46,0.7,-0.17,
2878584,1,-0.62,0.64,-0.29,
2878586,1,-0.62,0.64,-0.29,
2878588,1,-0.62,0.64,-0.29,
2878589,1,-0.62,0.64,-0.29,
2878591,1,-0.62,0.64,-0.29,
2878593,1,-0.62,0.64,-0.29,
2878594,1,-1.09,0.39,-0.37,
2878596,1,-1.09,0.39,-0.37,
2878598,1,-1.09,0.39,-0.37,
2878599,1,-1.09,0.39,-0.37,
2878601,1,-1.09,0.39,-0.37,
2878603,1,-1.09,0.39,-0.37,
2878604,1,-2.09,-0.1,-0.28,
2878606,1,-2.09,-0.1,-0.28,
2878608,1,-2.09,-0.1,-0.28,
2878609,1,-2.09,-0.1,-0.28,
2878611,1,-2.09,-0.1,-0.28,
2878613,1,-2.22,-0.13,-0.27,
2878615,1,-2.2,-0.13,-0.27,
2878616,1,-2.2,-0.13,-0.27,
2878618,1,-2.2,-0.13,-0.27,
2878620,1,-2.2,-0.13,-0.27,
2878621,1,-2.2,-0.13,-0.27,
2878623,1,-1.27,0.15,-0.38,
2878625,1,-1.27,0.15,-0.38,
2878626,1,-1.27,0.15,-0.38,
2878628,1,-1.27,0.15,-0.38,
2878630,1,-1.27,0.15,-0.38,
2878631,1,-1.27,0.15,-0.38,
2878633,1,-0.68,0.36,-0.52,
2878635,1,-0.68,0.36,-0.52,
2878637,1,-0.68,0.36,-0.52,
2878638,1,-0.68,0.36,-0.52,
2878640,1,-0.68,0.36,-0.52,
2878641,1,-0.68,0.36,-0.52,
2878643,1,-0.51,0.56,-0.45,
2878645,1,-0.51,0.56,-0.45,
2878647,1,-0.51,0.56,-0.45,
2878648,1,-0.51,0.56,-0.45,
2878650,1,-0.51,0.56,-0.45,
2878652,1,-0.51,0.56,-0.45,
2878653,1,-0.78,0.93,-0.14,
2878655,1,-0.78,0.93,-0.14,
2878657,1,-0.78,0.93,-0.14,
2878658,1,-0.78,0.93,-0.14,
2878660,1,-0.78,0.93,-0.14,
2878662,1,-1.78,0.99,0.38,
2878663,1,-1.83,0.99,0.38,
2878665,1,-1.83,0.99,0.38,
2878667,1,-1.83,0.99,0.38,
2878668,1,-1.83,0.99,0.38,
2878670,1,-1.83,0.99,0.38,
2878672,1,-1.57,1.02,0.51,
2878673,1,-1.57,1.02,0.51,
2878675,1,-1.57,1.02,0.51,
2878677,1,-1.57,1.02,0.51,
2878678,1,-1.57,1.02,0.51,
2878680,1,-1.57,1.02,0.51,
2878682,1,-0.84,1.32,0.35,
2878683,1,-0.84,1.32,0.35,
2878685,1,-0.84,1.32,0.35,
2878687,1,-0.84,1.32,0.35,
2878688,1,-0.84,1.32,0.35,
2878690,1,-0.84,1.32,0.35,
2878692,1,-0.77,1.12,0.33,
2878693,1,-0.77,1.12,0.33,
2878695,1,-0.77,1.12,0.33,
2878697,1,-0.77,1.12,0.33,
2878698,1,-0.77,1.12,0.33,
2878700,1,-0.77,1.12,0.33,
2878702,1,-0.94,0.67,0.33,
2878703,1,-0.94,0.67,0.33,
2878705,1,-0.94,0.67,0.33,
2878707,1,-0.94,0.67,0.33,
2878708,1,-0.94,0.67,0.33,
2878710,1,-0.94,0.67,0.33,
2878712,1,-0.95,0.26,0.22,
2878713,1,-0.95,0.26,0.22,
2878715,1,-0.95,0.26,0.22,
2878717,1,-0.95,0.26,0.22,
2878718,1,-0.95,0.26,0.22,
2878720,1,-0.95,-0.24,0.1,
2878722,1,-0.98,-0.17,0.1,
2878723,1,-0.98,-0.17,0.1,
2878725,1,-0.98,-0.17,0.1,
2878727,1,-0.98,-0.17,0.1,
2878728,1,-0.98,-0.17,0.1,
2878730,1,-1.11,-0.56,-0.01,
2878732,1,-1.02,-0.56,-0.01,
2878733,1,-1.02,-0.56,-0.01,
2878735,1,-1.02,-0.56,-0.01,
2878737,1,-1.02,-0.56,-0.01,
2878738,1,-1.02,-0.56,-0.01,
2878740,1,-1.05,-0.83,-0.23,
2878742,1,-1.05,-0.83,-0.23,
2878743,1,-1.05,-0.83,-0.23,
2878745,1,-1.05,-0.83,-0.23,
2878747,1,-1.05,-0.83,-0.23,
2878748,1,-1.05,-0.83,-0.23,
2878750,1,-1.05,-0.78,-0.43,
2878752,1,-1.05,-0.78,-0.43,
2878753,1,-1.05,-0.78,-0.43,
2878755,1,-1.05,-0.78,-0.43,
2878757,1,-1.05,-0.78,-0.43,
2878758,1,-1.05,-0.78,-0.43,
2878760,1,-0.99,-0.77,-0.53,
2878762,1,-0.99,-0.77,-0.53,
2878763,1,-0.99,-0.77,-0.53,
2878765,1,-0.99,-0.77,-0.53,
2878767,1,-0.99,-0.77,-0.53,
2878768,1,-0.99,-0.77,-0.53,
2878770,1,-0.94,-0.65,-0.31,
2878772,1,-0.94,-0.65,-0.31,
2878774,1,-0.94,-0.65,-0.31,
2878775,1,-0.94,-0.65,-0.31,
2878777,1,-0.94,-0.65,-0.31,
2878779,1,-0.94,-0.65,0.07,
2878780,1,-0.93,-0.42,0.08,
2878782,1,-0.93,-0.42,0.08,
2878784,1,-0.93,-0.42,0.08,
2878785,1,-0.93,-0.42,0.08,
2878787,1,-0.93,-0.42,0.08,
2878789,1,-0.81,-0.12,0.39,
2878790,1,-0.85,-0.12,0.39,
2878792,1,-0.85,-0.12,0.39,
2878794,1,-0.85,-0.12,0.39,
2878795,1,-0.85,-0.12,0.39,
2878797,1,-0.85,-0.12,0.39,
2878799,1,-0.79,0.12,0.61,
2878800,1,-0.79,0.12,0.61,
2878802,1,-0.79,0.12,0.61,
2878804,1,-0.79,0.12,0.61,
2878805,1,-0.79,0.12,0.61,
2878807,1,-0.79,0.12,0.61,
2878809,1,-0.79,0.22,0.75,
2878810,1,-0.79,0.22,0.75,
2878812,1,-0.79,0.22,0.75,
2878814,1,-0.79,0.22,0.75,
2878815,1,-0.79,0.22,0.75,
2878817,1,-0.79,0.22,0.75,
2878819,1,-0.8,0.24,0.72,
2878820,1,-0.8,0.24,0.72,
2878822,1,-0.8,0.24,0.72,
2878824,1,-0.8,0.24,0.72,
2878825,1,-0.8,0.24,0.72,
2878827,1,-0.8,0.24,0.72,
2878829,1,-0.82,0.19,0.58,
2878830,1,-0.82,0.19,0.58,
2878832,1,-0.82,0.19,0.58,
2878834,1,-0.82,0.19,0.58,
2878835,1,-0.82,0.19,0.58,
2878837,1,-0.82,0.19,0.46,
2878839,1,-0.87,0.07,0.42,
2878841,1,-0.87,0.07,0.42,
2878842,1,-0.87,0.07,0.42,
2878844,1,-0.87,0.07,0.42,
2878845,1,-0.87,0.07,0.42,
2878847,1,-0.87,-0.06,0.27,
2878849,1,-0.91,-0.05,0.27,
2878850,1,-0.91,-0.05,0.27,
2878852,1,-0.91,-0.05,0.27,
2878854,1,-0.91,-0.05,0.27,
2878855,1,-0.91,-0.05,0.27,
2878857,1,-0.96,-0.2,0.14,
2878859,1,-0.96,-0.2,0.14,
2878860,1,-0.96,-0.2,0.14,
2878862,1,-0.96,-0.2,0.14,
2878864,1,-0.96,-0.2,0.14,
2878865,1,-0.96,-0.2,0.14,
2878867,1,-1,-0.35,0,
2878869,1,-1,-0.35,0,
2878870,1,-1,-0.35,0,
2878872,1,-1,-0.35,0,
2878874,1,-1,-0.35,0,
2878875,1,-1,-0.35,0,
2878877,1,-1.04,-0.45,-0.2,
2878879,1,-1.04,-0.45,-0.2,
2878880,1,-1.04,-0.45,-0.2,
2878882,1,-1.04,-0.45,-0.2,
2878884,1,-1.04,-0.45,-0.2,
2878885,1,-1.04,-0.45,-0.2,
2878887,1,-1.05,-0.47,-0.29,
2878889,1,-1.05,-0.47,-0.29,
2878890,1,-1.05,-0.47,-0.29,
2878892,1,-1.05,-0.47,-0.29,
2878894,1,-1.05,-0.47,-0.29,
2878895,1,-1.05,-0.47,-0.29,
2878897,1,-1.04,-0.42,-0.24,
2878899,1,-1.04,-0.42,-0.24,
2878900,1,-1.04,-0.42,-0.24,
2878902,1,-1.04,-0.42,-0.24,
2878904,1,-1.04,-0.42,-0.24,
2878906,1,-1.04,-0.42,-0.12,
2878907,1,-1.02,-0.29,-0.12,
2878909,1,-1.02,-0.29,-0.12,
2878911,1,-1.02,-0.29,-0.12,
2878912,1,-1.02,-0.29,-0.12,
2878914,1,-1.02,-0.29,-0.12,
2878916,1,-0.89,-0.13,0.09,
2878917,1,-0.95,-0.13,0.09,
2878919,1,-0.95,-0.13,0.09,
2878921,1,-0.95,-0.13,0.09,
2878922,1,-0.95,-0.13,0.09,
2878924,1,-0.95,-0.13,0.09,
2878926,1,-0.9,0.01,0.28,
2878927,1,-0.9,0.01,0.28,
2878929,1,-0.9,0.01,0.28,
2878931,1,-0.9,0.01,0.28,
2878932,1,-0.9,0.01,0.28,
2878934,1,-0.9,0.01,0.28,
2878936,1,-0.88,0.09,0.39,
2878937,1,-0.88,0.09,0.39,
2878939,1,-0.88,0.09,0.39,
2878941,1,-0.88,0.09,0.39,
2878942,1,-0.88,0.09,0.39,
2878944,1,-0.88,0.09,0.39,
2878946,1,-0.87,0.1,0.44,
2878947,1,-0.87,0.1,0.44,
2878949,1,-0.87,0.1,0.44,
2878951,1,-0.87,0.1,0.44,
2878952,1,-0.87,0.1,0.44,
2878954,1,-0.87,0.1,0.44,
2878956,1,-0.88,0.06,0.39,
2878957,1,-0.88,0.06,0.39,
2878959,1,-0.88,0.06,0.39,
2878961,1,-0.88,0.06,0.39,
2878962,1,-0.88,0.06,0.39,
2878964,1,-0.88,0.06,0.39,
2878966,1,-0.91,-0.01,0.28,
2878967,1,-0.91,-0.01,0.28,
2878969,1,-0.91,-0.01,0.28,
2878971,1,-0.91,-0.01,0.28,
2878973,1,-0.91,-0.01,0.28,
2878974,1,-0.91,-0.11,0.18,
2878976,1,-0.94,-0.11,0.18,
2878978,1,-0.94,-0.11,0.18,
2878979,1,-0.94,-0.11,0.18,
2878981,1,-0.94,-0.11,0.18,
2878983,1,-0.94,-0.11,0.18,
2878984,1,-0.98,-0.23,0.1,
2878986,1,-0.98,-0.23,0.1,
2878988,1,-0.98,-0.23,0.1,
2878989,1,-0.98,-0.23,0.1,
2878991,1,-0.98,-0.23,0.1,
2878993,1,-0.98,-0.23,0.1,
2878994,1,-1,-0.3,-0.02,
2878996,1,-1,-0.3,-0.02,
2878998,1,-1,-0.3,-0.02,
2878999,1,-1,-0.3,-0.02,
2879001,1,-1,-0.3,-0.02,
2879003,1,-1,-0.3,-0.02,
2879004,1,-1.02,-0.31,-0.09,
2879006,1,-1.02,-0.31,-0.09,
2879008,1,-1.02,-0.31,-0.09,
2879009,1,-1.02,-0.31,-0.09,
2879011,1,-1.02,-0.31,-0.09,
2879013,1,-1.02,-0.31,-0.09,
2879014,1,-1.01,-0.28,-0.08,
2879016,1,-1.01,-0.28,-0.08,
2879018,1,-1.01,-0.28,-0.08,
2879019,1,-1.01,-0.28,-0.08,
2879021,1,-1.01,-0.28,-0.08,
2879023,1,-1.01,-0.28,-0.08,
2879024,1,-0.99,-0.23,-0.01,
2879026,1,-0.99,-0.23,-0.01,
2879028,1,-0.99,-0.23,-0.01,
2879029,1,-0.99,-0.23,-0.01,
2879031,1,-0.99,-0.23,-0.01,
2879033,1,-0.99,-0.15,0.07,
2879034,1,-0.96,-0.15,0.07,
2879036,1,-0.96,-0.15,0.07,
2879038,1,-0.96,-0.15,0.07,
